codebook,objective,retrieval_condition,window_size,mask_count,mask_position,landscape_size,beta,accuracy,lower_ci,upper_ci,bigram_accuracy,mean_gap,mean_entropy,mean_energy,metastable_rate
random,masked_token,memorization,4,1,end,256,10.0,0.9285714285714286,0.8099028671147485,0.9754100364488272,0.16666666666666666,0.3904179118218876,0.07185288314663228,-1.0083384769303458,0.0
random,masked_token,memorization,4,1,end,256,30.0,0.9523809523809523,0.8420986468452026,0.9868427513607937,0.16666666666666666,0.4027050648416792,7.187452430369393e-06,-1.000000107856024,0.0
random,masked_token,memorization,8,1,center,64,10.0,1.0,0.9244398288016114,1.0,0.3404255319148936,0.2855540286511817,0.019183773943718445,-1.0008524909932563,0.0
random,masked_token,memorization,8,1,center,64,30.0,1.0,0.9244398288016114,1.0,0.3404255319148936,0.28561612805153463,1.937323955573088e-08,-1.0,0.0
random,masked_token,memorization,8,1,center,256,10.0,1.0,0.9272997032640948,0.9999999999999998,0.32653061224489793,0.2789500842289049,0.04122682980128697,-1.0023447226504891,0.0
random,masked_token,memorization,8,1,center,256,30.0,1.0,0.9272997032640948,0.9999999999999998,0.32653061224489793,0.27917031343190035,9.0943180548611e-08,-1.0,0.0
random,masked_token,memorization,8,1,end,64,10.0,1.0,0.9179874299767727,1.0,0.13953488372093023,0.2789825585692428,0.01741057530392048,-1.0007583928662678,0.0
random,masked_token,memorization,8,1,end,64,30.0,1.0,0.9179874299767727,1.0,0.13953488372093023,0.27916496082447295,8.692747252634514e-09,-1.0,0.0
random,masked_token,memorization,8,1,end,256,10.0,1.0,0.916198387490838,1.0,0.09523809523809523,0.2814473751045409,0.04061104747511092,-1.0022918525196256,0.0
random,masked_token,memorization,8,1,end,256,30.0,1.0,0.916198387490838,1.0,0.09523809523809523,0.2818887509583008,2.7167920786068985e-08,-1.0,0.0
random,next_token,generalization,4,,,64,10.0,0.08,0.031549003255790686,0.18838502545063707,0.12,0.22478840239346026,0.05505076186731458,-1.0033071422576905,0.0
random,next_token,generalization,4,,,64,30.0,0.06,0.02061459636463048,0.16217343370877002,0.12,0.26420896701514723,7.965589178234867e-06,-1.0000000786781311,0.0
random,next_token,generalization,4,,,256,10.0,0.02,0.0035391680889764613,0.10495686471836953,0.12,0.1093024966865778,0.28418640203773976,-1.1129660320281982,0.0
random,next_token,generalization,4,,,256,30.0,0.08,0.031549003255790686,0.18838502545063707,0.12,0.2532157925888896,0.019228342853284827,-1.0035341453552247,0.0
random,next_token,generalization,8,,,64,10.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,0.2727272727272727,0.1691895719956268,0.026499813359061427,-1.0012355907396837,0.0
random,next_token,generalization,8,,,64,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,0.2727272727272727,0.17793233718045734,3.4551019976887656e-08,-1.0,0.0
random,next_token,generalization,8,,,256,10.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.10217934364283626,0.08672171687199311,-1.0057152211666107,0.0
random,next_token,generalization,8,,,256,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,0.2727272727272727,0.20129738680341028,4.0488791911127725e-07,-1.0,0.0
random,next_token,memorization,4,,,64,10.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.41595506782715136,0.017865977035118982,-1.0008352994918823,0.0
random,next_token,memorization,4,,,64,30.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.4161635499017743,1.4959219035715066e-07,-1.0,0.0
random,next_token,memorization,4,,,256,10.0,0.9523809523809523,0.8420986468452026,0.9868427513607937,0.21428571428571427,0.39925658649631907,0.06607634485477493,-1.0045470339911324,0.0
random,next_token,memorization,4,,,256,30.0,0.9523809523809523,0.8420986468452026,0.9868427513607937,0.21428571428571427,0.4021986492332958,7.176725243526881e-06,-1.000000107856024,0.0
random,next_token,memorization,8,,,64,10.0,1.0,0.9179874299767727,1.0,0.11627906976744186,0.2789825591756854,0.01741057526060315,-1.0007583928662678,0.0
