label,seed,target_token,target_bucket,target_rank,settled_synergy_at_mask
reconstruction,2,1929,q1_most_frequent,1857,0.246477
reconstruction,2,6,q1_most_frequent,1996,0.219424
reconstruction,2,6,q1_most_frequent,1996,0.219412
reconstruction,2,40,q1_most_frequent,19,0.292593
reconstruction,2,58,q1_most_frequent,32,0.303026
reconstruction,2,102,q1_most_frequent,1266,0.249194
reconstruction,2,7,q1_most_frequent,1655,0.240408
reconstruction,2,313,q1_most_frequent,36,0.294704
reconstruction,2,5,q1_most_frequent,1924,0.234422
reconstruction,2,2,q1_most_frequent,1715,0.242563
reconstruction,2,6,q1_most_frequent,1996,0.219419
reconstruction,2,370,q1_most_frequent,361,0.285793
reconstruction,2,2,q1_most_frequent,1716,0.242559
reconstruction,2,81,q1_most_frequent,272,0.268857
reconstruction,2,29,q1_most_frequent,6,0.294835
reconstruction,2,277,q1_most_frequent,633,0.264890
reconstruction,2,19,q1_most_frequent,1019,0.249824
reconstruction,2,3,q1_most_frequent,2009,0.221358
reconstruction,2,8,q1_most_frequent,1953,0.228674
reconstruction,2,1621,q1_most_frequent,1595,0.252806
reconstruction,2,278,q1_most_frequent,423,0.264489
reconstruction,2,444,q1_most_frequent,1002,0.248076
reconstruction,2,1120,q1_most_frequent,297,0.270785
reconstruction,2,42,q1_most_frequent,78,0.259259
reconstruction,2,3,q1_most_frequent,2009,0.221344
reconstruction,2,14,q1_most_frequent,309,0.267797
reconstruction,2,113,q1_most_frequent,139,0.284014
reconstruction,2,8,q1_most_frequent,1953,0.228671
reconstruction,2,293,q1_most_frequent,1758,0.247004
reconstruction,2,141,q1_most_frequent,1444,0.238477
reconstruction,2,23,q1_most_frequent,3,0.313221
reconstruction,2,977,q1_most_frequent,887,0.259936
reconstruction,2,18,q1_most_frequent,93,0.271735
reconstruction,2,4,q1_most_frequent,1948,0.222784
reconstruction,2,13,q1_most_frequent,72,0.274820
reconstruction,2,4,q1_most_frequent,1948,0.222777
reconstruction,2,223,q1_most_frequent,250,0.276631
reconstruction,2,1177,q1_most_frequent,504,0.283720
reconstruction,2,7,q1_most_frequent,1655,0.240424
reconstruction,2,2,q1_most_frequent,1716,0.242563
reconstruction,2,5,q1_most_frequent,1925,0.234420
reconstruction,2,491,q1_most_frequent,462,0.267579
reconstruction,2,122,q1_most_frequent,1015,0.261104
reconstruction,2,12,q1_most_frequent,64,0.274119
reconstruction,2,4,q1_most_frequent,1948,0.222783
reconstruction,2,6,q1_most_frequent,1996,0.219423
reconstruction,2,27,q1_most_frequent,13,0.284789
reconstruction,2,4,q1_most_frequent,1948,0.222785
reconstruction,2,5,q1_most_frequent,1924,0.234418
reconstruction,2,6,q1_most_frequent,1996,0.219415
reconstruction,2,7,q1_most_frequent,1655,0.240419
reconstruction,2,2,q1_most_frequent,1714,0.242553
reconstruction,2,3,q1_most_frequent,2009,0.221330
reconstruction,2,202,q1_most_frequent,372,0.265375
reconstruction,2,42,q1_most_frequent,78,0.259319
reconstruction,2,956,q1_most_frequent,1287,0.257506
reconstruction,2,1645,q1_most_frequent,1742,0.234911
reconstruction,2,5,q1_most_frequent,1924,0.234415
reconstruction,2,2,q1_most_frequent,1714,0.242560
reconstruction,2,77,q1_most_frequent,45,0.286148
reconstruction,2,6,q1_most_frequent,1996,0.219415
reconstruction,2,8,q1_most_frequent,1953,0.228665
reconstruction,2,1135,q1_most_frequent,1395,0.253909
reconstruction,2,640,q1_most_frequent,1467,0.262157
reconstruction,2,395,q1_most_frequent,979,0.260567
reconstruction,2,605,q1_most_frequent,767,0.259612
reconstruction,2,1324,q1_most_frequent,1375,0.260169
reconstruction,2,14,q1_most_frequent,309,0.267818
reconstruction,2,5,q1_most_frequent,1924,0.234418
reconstruction,2,906,q1_most_frequent,1557,0.255404
reconstruction,2,7,q1_most_frequent,1655,0.240417
reconstruction,2,58,q1_most_frequent,32,0.303121
reconstruction,2,4,q1_most_frequent,1948,0.222770
reconstruction,2,18,q1_most_frequent,93,0.271765
reconstruction,2,785,q1_most_frequent,753,0.267346
reconstruction,2,1558,q1_most_frequent,1330,0.251966
reconstruction,2,307,q1_most_frequent,1114,0.255990
reconstruction,2,7,q1_most_frequent,1655,0.240408
reconstruction,2,242,q1_most_frequent,104,0.284309
reconstruction,2,10,q1_most_frequent,806,0.253980
reconstruction,2,34,q1_most_frequent,5,0.296705
reconstruction,2,10,q1_most_frequent,808,0.253993
reconstruction,2,22,q1_most_frequent,7,0.291846
reconstruction,2,468,q1_most_frequent,499,0.258356
reconstruction,2,108,q1_most_frequent,247,0.272072
reconstruction,2,362,q1_most_frequent,957,0.255232
reconstruction,2,13,q1_most_frequent,72,0.274850
reconstruction,2,6,q1_most_frequent,1996,0.219416
reconstruction,2,165,q1_most_frequent,320,0.272257
reconstruction,2,418,q1_most_frequent,834,0.261578
reconstruction,2,661,q1_most_frequent,994,0.255936
reconstruction,2,1182,q1_most_frequent,1613,0.253694
reconstruction,2,14,q1_most_frequent,309,0.267822
reconstruction,2,181,q1_most_frequent,43,0.277568
reconstruction,2,171,q1_most_frequent,491,0.265926
reconstruction,2,49,q1_most_frequent,128,0.268142
reconstruction,2,1691,q1_most_frequent,1709,0.257145
reconstruction,2,264,q1_most_frequent,1046,0.254869
reconstruction,2,2,q1_most_frequent,1714,0.242546
reconstruction,2,12,q1_most_frequent,64,0.274121
reconstruction,2,1267,q1_most_frequent,735,0.268670
reconstruction,2,12,q1_most_frequent,65,0.274128
reconstruction,2,11,q1_most_frequent,1993,0.229519
reconstruction,2,2,q1_most_frequent,1714,0.242564
reconstruction,2,68,q1_most_frequent,291,0.281800
reconstruction,2,43,q1_most_frequent,268,0.260229
reconstruction,2,43,q1_most_frequent,268,0.260179
reconstruction,2,46,q1_most_frequent,41,0.287138
reconstruction,2,2,q1_most_frequent,1715,0.242562
reconstruction,2,10,q1_most_frequent,806,0.253988
reconstruction,2,73,q1_most_frequent,1,0.295627
reconstruction,2,13,q1_most_frequent,72,0.274822
reconstruction,2,6,q1_most_frequent,1996,0.219416
reconstruction,2,2,q1_most_frequent,1716,0.242562
reconstruction,2,72,q1_most_frequent,23,0.267932
reconstruction,2,265,q1_most_frequent,94,0.282515
reconstruction,2,3,q1_most_frequent,2009,0.221341
reconstruction,2,2,q1_most_frequent,1716,0.242564
reconstruction,2,2,q1_most_frequent,1716,0.242564
reconstruction,2,261,q1_most_frequent,692,0.268553
reconstruction,2,17,q1_most_frequent,127,0.267304
reconstruction,2,57,q1_most_frequent,925,0.263598
reconstruction,2,808,q1_most_frequent,82,0.293327
reconstruction,2,2,q1_most_frequent,1715,0.242563
reconstruction,2,528,q1_most_frequent,741,0.270976
reconstruction,2,192,q1_most_frequent,383,0.274052
reconstruction,2,104,q1_most_frequent,220,0.282778
reconstruction,2,2,q1_most_frequent,1714,0.242573
reconstruction,2,1980,q1_most_frequent,2032,0.202084
reconstruction,2,7,q1_most_frequent,1655,0.240409
reconstruction,2,315,q1_most_frequent,542,0.265077
reconstruction,2,996,q1_most_frequent,1606,0.254476
reconstruction,2,12,q1_most_frequent,64,0.274114
reconstruction,2,959,q1_most_frequent,709,0.262491
reconstruction,2,4,q1_most_frequent,1948,0.222786
reconstruction,2,958,q1_most_frequent,385,0.274831
reconstruction,2,15,q1_most_frequent,279,0.273479
reconstruction,2,3,q1_most_frequent,2009,0.221348
reconstruction,2,810,q1_most_frequent,1199,0.256344
reconstruction,2,557,q1_most_frequent,840,0.261796
reconstruction,2,1560,q1_most_frequent,168,0.269151
reconstruction,2,631,q1_most_frequent,12,0.301193
reconstruction,2,11,q1_most_frequent,1993,0.229519
reconstruction,2,2,q1_most_frequent,1716,0.242563
reconstruction,2,11,q1_most_frequent,1993,0.229513
reconstruction,2,427,q1_most_frequent,155,0.273849
reconstruction,2,4,q1_most_frequent,1948,0.222776
reconstruction,2,8,q1_most_frequent,1953,0.228651
reconstruction,2,1631,q1_most_frequent,1641,0.247366
reconstruction,2,5,q1_most_frequent,1925,0.234417
reconstruction,2,46,q1_most_frequent,41,0.287117
reconstruction,2,18,q1_most_frequent,93,0.271788
reconstruction,2,727,q1_most_frequent,1762,0.243433
reconstruction,2,15,q1_most_frequent,280,0.273507
reconstruction,2,294,q1_most_frequent,549,0.272020
reconstruction,2,445,q1_most_frequent,1456,0.246104
reconstruction,2,9,q1_most_frequent,1220,0.248420
reconstruction,2,238,q1_most_frequent,874,0.260894
reconstruction,2,2,q1_most_frequent,1716,0.242568
reconstruction,2,219,q1_most_frequent,1132,0.260583
reconstruction,2,3,q1_most_frequent,2009,0.221343
reconstruction,2,340,q1_most_frequent,496,0.266643
reconstruction,2,4,q1_most_frequent,1948,0.222772
reconstruction,2,40,q1_most_frequent,19,0.292596
reconstruction,2,477,q1_most_frequent,1266,0.262164
reconstruction,2,72,q1_most_frequent,23,0.267952
reconstruction,2,29,q1_most_frequent,6,0.294884
reconstruction,2,271,q1_most_frequent,991,0.252362
reconstruction,2,37,q1_most_frequent,137,0.268597
reconstruction,2,6,q1_most_frequent,1996,0.219414
reconstruction,2,45,q1_most_frequent,360,0.258209
reconstruction,2,131,q1_most_frequent,143,0.281960
reconstruction,2,573,q1_most_frequent,1873,0.242464
reconstruction,2,207,q1_most_frequent,471,0.257203
reconstruction,2,6,q1_most_frequent,1996,0.219414
reconstruction,2,3,q1_most_frequent,2009,0.221335
reconstruction,2,342,q1_most_frequent,9,0.303762
reconstruction,2,3,q1_most_frequent,2009,0.221337
reconstruction,2,454,q1_most_frequent,1980,0.229080
reconstruction,2,3,q1_most_frequent,2009,0.221325
reconstruction,2,2,q1_most_frequent,1716,0.242557
reconstruction,2,17,q1_most_frequent,127,0.267354
reconstruction,2,5,q1_most_frequent,1924,0.234416
reconstruction,2,74,q1_most_frequent,412,0.270967
reconstruction,2,16,q1_most_frequent,395,0.264408
reconstruction,2,2,q1_most_frequent,1716,0.242574
reconstruction,2,2,q1_most_frequent,1714,0.242570
reconstruction,2,2,q1_most_frequent,1716,0.242577
reconstruction,2,15,q1_most_frequent,280,0.273535
reconstruction,2,575,q1_most_frequent,782,0.266768
reconstruction,2,229,q1_most_frequent,605,0.266953
reconstruction,2,2,q1_most_frequent,1714,0.242564
reconstruction,2,205,q1_most_frequent,730,0.257681
reconstruction,2,213,q1_most_frequent,672,0.264953
reconstruction,2,23,q1_most_frequent,3,0.313235
reconstruction,2,30,q1_most_frequent,10,0.287049
reconstruction,2,459,q1_most_frequent,298,0.275783
reconstruction,2,3,q1_most_frequent,2009,0.221352
reconstruction,2,13,q1_most_frequent,72,0.274865
reconstruction,2,12,q1_most_frequent,65,0.274129
reconstruction,2,15,q1_most_frequent,280,0.273526
reconstruction,2,7,q1_most_frequent,1655,0.240398
reconstruction,2,282,q1_most_frequent,440,0.286061
reconstruction,2,7,q1_most_frequent,1655,0.240403
reconstruction,2,6,q1_most_frequent,1996,0.219412
reconstruction,2,237,q1_most_frequent,1157,0.253416
reconstruction,2,6,q1_most_frequent,1996,0.219422
reconstruction,2,940,q1_most_frequent,1862,0.242374
reconstruction,2,185,q1_most_frequent,363,0.275936
reconstruction,2,2,q1_most_frequent,1716,0.242574
reconstruction,2,1838,q1_most_frequent,881,0.269422
reconstruction,2,6,q1_most_frequent,1996,0.219411
reconstruction,2,2,q1_most_frequent,1716,0.242582
reconstruction,2,13,q1_most_frequent,72,0.274851
reconstruction,2,1667,q1_most_frequent,1722,0.246715
reconstruction,2,3,q1_most_frequent,2009,0.221322
reconstruction,2,112,q1_most_frequent,1028,0.266558
reconstruction,2,353,q1_most_frequent,899,0.263404
reconstruction,2,346,q1_most_frequent,1390,0.238400
reconstruction,2,2,q1_most_frequent,1716,0.242565
reconstruction,2,23,q1_most_frequent,3,0.313152
reconstruction,2,5,q1_most_frequent,1924,0.234416
reconstruction,2,112,q1_most_frequent,1026,0.266498
reconstruction,2,40,q1_most_frequent,19,0.292616
reconstruction,2,478,q1_most_frequent,1146,0.254181
reconstruction,2,524,q1_most_frequent,802,0.270100
reconstruction,2,38,q1_most_frequent,2,0.294866
reconstruction,2,32,q1_most_frequent,56,0.268177
reconstruction,2,2,q1_most_frequent,1714,0.242554
reconstruction,2,40,q1_most_frequent,19,0.292553
reconstruction,2,19,q1_most_frequent,1022,0.249847
reconstruction,2,2,q1_most_frequent,1716,0.242572
reconstruction,2,485,q1_most_frequent,1975,0.229238
reconstruction,2,3,q1_most_frequent,2009,0.221355
reconstruction,2,50,q1_most_frequent,594,0.275416
reconstruction,2,9,q1_most_frequent,1218,0.248405
reconstruction,2,233,q1_most_frequent,51,0.284515
reconstruction,2,88,q1_most_frequent,15,0.292188
reconstruction,2,2,q1_most_frequent,1716,0.242548
reconstruction,2,109,q1_most_frequent,1728,0.243282
reconstruction,2,134,q1_most_frequent,80,0.279765
reconstruction,2,218,q1_most_frequent,48,0.281941
reconstruction,2,3,q1_most_frequent,2009,0.221346
reconstruction,2,2,q1_most_frequent,1715,0.242574
reconstruction,2,13,q1_most_frequent,72,0.274848
reconstruction,2,7,q1_most_frequent,1655,0.240409
reconstruction,2,4,q1_most_frequent,1948,0.222772
reconstruction,2,5,q1_most_frequent,1925,0.234420
reconstruction,2,911,q1_most_frequent,1413,0.258027
reconstruction,2,85,q1_most_frequent,391,0.268602
reconstruction,2,335,q1_most_frequent,419,0.256962
reconstruction,2,105,q1_most_frequent,126,0.266543
reconstruction,2,3,q1_most_frequent,2009,0.221329
reconstruction,2,432,q1_most_frequent,307,0.259236
reconstruction,2,30,q1_most_frequent,10,0.287063
reconstruction,2,34,q1_most_frequent,5,0.296691
reconstruction,2,22,q1_most_frequent,7,0.291855
reconstruction,2,2,q1_most_frequent,1716,0.242573
reconstruction,2,55,q1_most_frequent,228,0.278274
reconstruction,2,49,q1_most_frequent,128,0.268172
reconstruction,2,7,q1_most_frequent,1655,0.240425
reconstruction,2,2,q1_most_frequent,1716,0.242582
reconstruction,2,9,q1_most_frequent,1217,0.248384
reconstruction,2,3,q1_most_frequent,2009,0.221345
reconstruction,2,3,q1_most_frequent,2009,0.221336
reconstruction,2,95,q1_most_frequent,34,0.301491
reconstruction,2,1163,q1_most_frequent,1998,0.220072
reconstruction,2,1384,q1_most_frequent,1653,0.235446
reconstruction,2,184,q1_most_frequent,133,0.264751
reconstruction,2,292,q1_most_frequent,95,0.279140
reconstruction,2,65,q1_most_frequent,83,0.266243
reconstruction,2,2,q1_most_frequent,1715,0.242558
reconstruction,2,2,q1_most_frequent,1715,0.242581
reconstruction,2,35,q1_most_frequent,99,0.278511
reconstruction,2,1437,q1_most_frequent,775,0.259517
reconstruction,2,173,q1_most_frequent,748,0.252144
reconstruction,2,661,q1_most_frequent,994,0.255895
reconstruction,2,601,q1_most_frequent,561,0.254901
reconstruction,2,1006,q1_most_frequent,587,0.264191
reconstruction,2,545,q1_most_frequent,756,0.264386
reconstruction,2,5,q1_most_frequent,1925,0.234416
reconstruction,2,285,q1_most_frequent,876,0.263449
reconstruction,2,4,q1_most_frequent,1948,0.222782
reconstruction,2,8,q1_most_frequent,1953,0.228666
reconstruction,2,734,q1_most_frequent,1464,0.242564
reconstruction,2,298,q1_most_frequent,599,0.272472
reconstruction,2,153,q1_most_frequent,473,0.274730
reconstruction,2,24,q1_most_frequent,1446,0.246320
reconstruction,2,142,q1_most_frequent,317,0.272641
reconstruction,2,18,q1_most_frequent,93,0.271790
reconstruction,2,1068,q1_most_frequent,196,0.278388
reconstruction,2,287,q1_most_frequent,35,0.290501
reconstruction,2,1376,q1_most_frequent,1815,0.245339
reconstruction,2,103,q1_most_frequent,114,0.271906
reconstruction,2,22,q1_most_frequent,7,0.291789
reconstruction,2,2,q1_most_frequent,1716,0.242558
reconstruction,2,122,q1_most_frequent,1016,0.261174
reconstruction,2,18,q1_most_frequent,93,0.271769
reconstruction,2,2,q1_most_frequent,1714,0.242548
reconstruction,2,68,q1_most_frequent,291,0.281816
reconstruction,2,111,q1_most_frequent,223,0.260020
reconstruction,2,8,q1_most_frequent,1953,0.228660
reconstruction,2,149,q1_most_frequent,932,0.264595
reconstruction,2,580,q1_most_frequent,975,0.250480
reconstruction,2,11,q1_most_frequent,1993,0.229517
reconstruction,2,5,q1_most_frequent,1925,0.234418
reconstruction,2,564,q1_most_frequent,42,0.271214
reconstruction,2,757,q1_most_frequent,31,0.287919
reconstruction,2,1936,q1_most_frequent,1159,0.255678
reconstruction,2,16,q1_most_frequent,397,0.264426
reconstruction,2,9,q1_most_frequent,1219,0.248416
reconstruction,2,19,q1_most_frequent,1019,0.249833
reconstruction,2,34,q1_most_frequent,5,0.296690
reconstruction,2,19,q1_most_frequent,1019,0.249805
reconstruction,2,519,q1_most_frequent,2000,0.224259
reconstruction,2,4,q1_most_frequent,1948,0.222785
reconstruction,2,1836,q1_most_frequent,1493,0.245266
reconstruction,2,2,q1_most_frequent,1716,0.242565
reconstruction,2,61,q1_most_frequent,289,0.271363
reconstruction,2,9,q1_most_frequent,1217,0.248392
reconstruction,2,71,q1_most_frequent,86,0.273685
reconstruction,2,94,q1_most_frequent,226,0.275631
reconstruction,2,215,q1_most_frequent,606,0.257690
reconstruction,2,10,q1_most_frequent,806,0.253991
reconstruction,2,8,q1_most_frequent,1953,0.228664
reconstruction,2,15,q1_most_frequent,280,0.273518
reconstruction,2,804,q1_most_frequent,1102,0.255596
reconstruction,2,29,q1_most_frequent,6,0.294828
reconstruction,2,256,q1_most_frequent,1188,0.254388
reconstruction,2,2,q1_most_frequent,1716,0.242575
reconstruction,2,1923,q1_most_frequent,1165,0.257760
reconstruction,2,14,q1_most_frequent,309,0.267814
reconstruction,2,450,q1_most_frequent,1675,0.249689
reconstruction,2,48,q1_most_frequent,229,0.278270
reconstruction,2,5,q1_most_frequent,1924,0.234415
reconstruction,2,191,q1_most_frequent,455,0.259185
reconstruction,2,19,q1_most_frequent,1019,0.249811
reconstruction,2,676,q1_most_frequent,1491,0.240742
reconstruction,2,264,q1_most_frequent,1046,0.254918
reconstruction,2,53,q1_most_frequent,195,0.277911
reconstruction,2,4,q1_most_frequent,1948,0.222780
reconstruction,2,443,q1_most_frequent,693,0.269291
reconstruction,2,23,q1_most_frequent,3,0.313184
reconstruction,2,44,q1_most_frequent,38,0.280545
reconstruction,2,631,q1_most_frequent,12,0.301214
reconstruction,2,22,q1_most_frequent,7,0.291845
reconstruction,2,2,q1_most_frequent,1716,0.242587
reconstruction,2,8,q1_most_frequent,1953,0.228656
reconstruction,2,137,q1_most_frequent,267,0.286879
reconstruction,2,46,q1_most_frequent,41,0.287145
reconstruction,2,7,q1_most_frequent,1655,0.240424
